"id")","result","Score1","Score2","Frequency1","Frequency2","Amount","Net","LTV","Source","Gender","AgeRange","CustomerType"
"15246","1",23.0712,0,NA,NA,NA,454,6.54,2,"F","18_to_34",2
"15247","0",25.6659,0,NA,NA,NA,0,1.82,2,"M","18_to_34",2
"15248","0",53.5368,2.5,10,NA,NA,511,11.66,5,"F","18_to_34",3
"15249","1",58.8131,3.4,191,NA,NA,1618,25.81,5,"M","18_to_34",4
"15250","1",2.3567,7.8,330,24,22057,272,397.6,3,"F","18_to_34",5
"15251","1",63.0711,4,24,19,9450,6965,281.4,4,"F","18_to_34",4
"15252","1",41.9889,0,NA,NA,NA,551,93.33,2,"F","18_to_34",2
"15253","0",3.7571,0,NA,NA,NA,160,2.51,2,"F","18_to_34",2
"15254","1",15.9994,2.3,6,NA,NA,1827,27.64,5,"M","18_to_34",3
"15255","1",71.2618,3.3,52,3,11096,623,115.17,1,"M","18_to_34",4
"15256","1",2.3567,0,NA,NA,NA,50,6.75,2,"M","18_to_34",2
"15257","1",28.1942,0,NA,NA,NA,100,1.71,2,"M","18_to_34",2
"15258","1",44.9459,0,NA,NA,NA,1851,37.02,2,"M","35_to_49",2
"15259","0",34.6998,5.8,114,6,3060,1165,45.45,1,"M","18_to_34",4
"15260","0",15.12,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15261","1",19.9297,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15262","1",6.7779,0,NA,NA,NA,77,1.24,2,"M","18_to_34",2
"15263","0",3.9635,0,NA,NA,NA,0,1.66,2,"F","18_to_34",2
"15264","1",5.9768,0,NA,NA,NA,493,10.47,2,"M","18_to_34",2
"15265","1",3.9566,0,NA,NA,NA,114,2.1,2,"F","18_to_34",2
"15266","0",40.0312,0,NA,NA,NA,3,0.05,2,"M","18_to_34",2
"15267","1",47.8657,0,NA,NA,NA,214,3.47,2,"M","18_to_34",2
"15268","0",3.7571,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15269","1",25.6659,0,NA,NA,NA,41,2.81,2,"F","18_to_34",2
"15270","1",16.4361,0,NA,NA,NA,50,6.51,2,"M","18_to_34",2
"15271","0",40.5167,3,181,NA,NA,1514,24.37,5,"F","35_to_49",4
"15272","1",30.8767,2.9,35,NA,NA,1941,31.64,5,"F","18_to_34",3
"15273","1",1.0932,0,NA,NA,NA,122,0.4,2,"F","18_to_34",2
"15274","1",0.2653,0,NA,NA,NA,4,0.08,2,"M","18_to_34",2
"15275","0",15.12,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15276","1",49.7607,0,NA,NA,NA,47,0.51,2,"M","18_to_34",2
"15277","1",16.68,4.9,72,NA,NA,775,10.63,5,"M","35_to_49",4
"15278","1",2.8867,0,NA,NA,NA,0,3.38,2,"F","18_to_34",2
"15279","1",62.4488,7.7,903,7,10149,1004,179.82,5,"F","60_or_higher",5
"15280","0",43.7515,0,NA,NA,NA,45,0.81,2,"M","18_to_34",2
"15281","1",74.1521,1.5,4,NA,NA,0,3.42,5,"F","35_to_49",3
"15282","1",19.9297,0,NA,NA,NA,4,0.07,2,"I","",2
"15283","1",16.4361,3.1,74,NA,NA,93,1.39,5,"F","18_to_34",4
"15284","0",43.9412,0,NA,NA,NA,922,36.86,2,"F","18_to_34",2
"15285","0",48.344,1.9,36,NA,NA,11294,189.6,1,"F","18_to_34",3
"15286","1",12.1143,7.1,242,4,10482,379,156.65,5,"M","18_to_34",5
"15287","0",30.5584,0,NA,NA,NA,676,14.11,2,"M","18_to_34",2
"15288","0",15.12,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15289","1",4.8556,0,NA,NA,NA,225,3.93,2,"M","18_to_34",2
"15290","#N/D",NA,0,NA,NA,NA,0,2.13,2,"M","18_to_34",2
"15291","1",46.0687,8,516,31,193025,323,4093.58,5,"F","50_to_59",5
"15292","0",8.3111,3.5,29,NA,NA,5344,80.23,5,"F","18_to_34",4
"15293","1",3.7081,6.7,117,6,2997,305,51.75,5,"F","18_to_34",5
"15294","0",3.9635,0,NA,NA,NA,279,3.44,2,"F","18_to_34",2
"15295","1",4.8556,0,NA,NA,NA,321,6.27,2,"M","18_to_34",2
"15296","0",60.5443,4.3,43,1,114,1142,18.84,5,"F","18_to_34",4
"15297","0",57.3229,0,NA,NA,NA,100,1.71,2,"F","18_to_34",2
"15298","1",38.9793,1.7,4,NA,NA,250,5.13,5,"I","",3
"15299","0",32.4282,9.7,297,12,17763,387,313.6,5,"F","18_to_34",6
"15300","0",29.3896,0,NA,NA,NA,127,2.29,2,"F","18_to_34",2
"15301","1",23.0498,0,NA,NA,NA,9,0.15,2,"I","",2
"15302","1",40.247,0,NA,NA,NA,50,0.18,2,"I","",2
"15303","0",8.1969,4.2,37,9,11222,1928,222.86,1,"M","18_to_34",4
"15304","0",30.6057,1.6,8,NA,NA,185,2.77,5,"I","",3
"15305","0",96.4988,0,NA,NA,NA,24,0.38,2,"M","18_to_34",2
"15306","1",15.0786,5.8,302,1,2,1544,20.65,5,"F","18_to_34",4
"15307","0",93.1027,0,NA,NA,NA,1184,17.09,2,"F","18_to_34",2
"15308","0",20.187,3.4,14,1,623,240,14.93,5,"F","18_to_34",4
"15309","1",3.7571,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15310","1",53.5368,0,NA,NA,NA,58,0.91,2,"F","18_to_34",2
"15311","1",7.9401,3.9,66,NA,NA,926,16.03,5,"M","18_to_34",4
"15312","1",17.7124,0,NA,NA,NA,150,2.56,2,"I","",2
"15313","1",8.1969,5.5,88,1,1616,1909,46.44,5,"F","18_to_34",4
"15314","0",3.7571,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15315","0",15.12,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15316","1",24.4969,0,NA,NA,NA,248,4.34,2,"F","18_to_34",2
"15317","1",15.12,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15318","1",3.7081,0,NA,NA,NA,994,28.36,2,"M","18_to_34",2
"15319","0",41.1157,4.7,157,4,276,9762,166,5,"M","18_to_34",4
"15320","0",4.8537,3.4,20,NA,NA,135,1.43,5,"F","18_to_34",4
"15321","1",18.8966,0,NA,NA,NA,50,0.8,2,"F","18_to_34",2
"15322","0",33.9267,0,NA,NA,NA,33,0.59,2,"M","18_to_34",2
"15323","0",19.8861,0,NA,NA,NA,0,46.78,2,"M","18_to_34",2
"15324","1",7.0443,0,NA,NA,NA,5409,133.92,2,"F","18_to_34",2
"15325","1",3.0807,3.6,32,NA,NA,304,4.67,5,"M","18_to_34",4
"15326","0",15.0786,4,62,NA,NA,679,10.52,5,"F","60_or_higher",4
"15327","0",10.8874,4.7,87,4,9926,4638,233.44,1,"M","18_to_34",4
"15328","1",0.2653,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15329","1",48.6752,1.6,11,NA,NA,550,9.41,5,"F","18_to_34",2
"15330","0",23.8953,0,NA,NA,NA,39,38.35,2,"F","18_to_34",2
"15331","0",15.12,3.9,55,NA,NA,472,7.08,5,"F","18_to_34",4
"15332","0",36.3901,2,9,NA,NA,450,7.7,5,"F","18_to_34",3
"15333","0",28.1942,0,NA,NA,NA,50,0.85,2,"F","",2
"15334","0",45.3044,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15335","1",16.4361,2,26,NA,NA,111,1.67,5,"F","18_to_34",2
"15336","1",36.255,4.6,79,2,2049,332,32.96,5,"M","60_or_higher",4
"15337","1",8.3111,3.4,64,NA,NA,3023,49.98,5,"F","18_to_34",4
"15338","1",19.5904,4.7,105,NA,NA,838,21.82,5,"M","18_to_34",4
"15339","0",48.2892,2.7,25,NA,NA,2758,44.4,5,"M","18_to_34",3
"15340","0",7.6849,4.6,177,NA,NA,3033,47.84,5,"M","18_to_34",4
"15341","1",36.4866,0,NA,NA,NA,50,0.85,2,"F","35_to_49",2
"15342","1",17.7124,2.9,14,NA,NA,730,12.37,5,"M","18_to_34",3
"15343","1",3.7081,0,NA,NA,NA,597,18.84,2,"M","18_to_34",2
"15344","0",15.12,0,NA,NA,NA,8,0.12,2,"F","18_to_34",2
"15345","1",5.9768,3.5,121,NA,NA,817,15.34,5,"M","18_to_34",4
"15346","1",43.4024,0,NA,NA,NA,150,2.56,2,"M","35_to_49",2
"15347","1",20.7653,1.8,10,NA,NA,500,10.26,5,"M","18_to_34",3
"15348","1",5.9768,0,NA,NA,NA,222,9.03,2,"M","18_to_34",2
"15349","0",33.9267,0,NA,NA,NA,32,0.48,2,"M","18_to_34",2
"15350","0",63.6978,2.9,36,NA,NA,433,7.39,5,"F","60_or_higher",3
"15351","0",55.0507,8.5,368,12,35813,333,406.67,5,"F","18_to_34",5
"15352","1",0.8226,0,NA,NA,NA,12,18.6,2,"M","18_to_34",2
"15353","0",40.0312,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15354","0",30.6057,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15355","0",15.12,1.3,0,NA,NA,10,0.18,5,"M","18_to_34",3
"15356","0",3.7081,0,NA,NA,NA,1022,14.06,2,"F","18_to_34",2
"15357","1",0.2653,0,NA,NA,NA,0,0.63,2,"M","18_to_34",2
"15358","1",3.9566,0,NA,NA,NA,17,0.32,2,"M","18_to_34",2
"15359","0",17.7124,0,NA,NA,NA,0,1.34,2,"M","18_to_34",2
"15360","0",43.9412,0,NA,NA,NA,0,14.82,2,"M","18_to_34",2
"15361","0",45.9927,3.9,15,1,74,236,4.65,5,"I","",4
"15362","1",0.2653,0,NA,NA,NA,200,3.44,5,"M","18_to_34",3
"15363","1",0.2653,0,NA,NA,NA,50,1,2,"F","35_to_49",2
"15364","1",5.6064,3.8,31,NA,NA,161,14.26,5,"F","18_to_34",4
"15365","0",20.1829,0,NA,NA,NA,8,0.5,2,"M","18_to_34",2
"15366","1",37.5146,1.8,16,NA,NA,291,7.45,5,"F","35_to_49",2
"15367","1",13.0229,2,8,NA,NA,562,9.61,5,"M","18_to_34",3
"15368","0",47.2561,6.5,111,1,11214,8982,370.17,5,"M","18_to_34",5
"15369","0",52.777,0,NA,NA,NA,3233,49.34,2,"F","18_to_34",2
"15370","1",28.1942,0,NA,NA,NA,150,2.56,2,"M","18_to_34",2
"15371","1",47.2047,0,NA,NA,NA,562,8.2,2,"F","18_to_34",2
"15372","1",37.8442,0,NA,NA,NA,140,2.25,2,"M","18_to_34",2
"15373","0",3.7249,3.9,30,NA,NA,1384,22.28,5,"M","18_to_34",4
"15374","1",6.5279,0,NA,NA,NA,274,6.69,2,"F","18_to_34",2
"15375","1",2.0241,0,NA,NA,NA,150,2.56,2,"I","",2
"15376","1",15.1931,4.6,23,2,3309,11,19,5,"F","18_to_34",4
"15377","1",27.6808,0,NA,NA,NA,454,7.13,2,"F","18_to_34",2
"15378","0",78.0581,0,NA,NA,NA,1561,26.05,2,"M","18_to_34",2
"15379","0",31.1275,2.4,11,NA,NA,650,11.12,5,"F","18_to_34",3
"15380","1",25.6659,0,NA,NA,NA,0,1.62,2,"F","18_to_34",2
"15381","0",46.7489,0,NA,NA,NA,135,2.15,2,"M","18_to_34",2
"15382","0",52.1973,4.8,166,2,47,2390,353.68,5,"M","18_to_34",4
"15383","0",77.8403,4.2,31,1,826,999,29.75,5,"M","18_to_34",4
"15384","1",36.4866,0,NA,NA,NA,219,3.74,2,"M","35_to_49",2
"15385","0",24.4969,5.6,151,2,1255,1354,42.43,5,"F","18_to_34",4
"15386","1",19.9297,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15387","1",15.12,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15388","1",38.9793,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15389","1",13.0229,1.4,5,NA,NA,250,6.84,5,"M","18_to_34",2
"15390","1",28.1942,2.8,11,NA,NA,580,9.85,5,"M","18_to_34",3
"15391","0",45.3044,0,NA,NA,NA,0,0,2,"M","60_or_higher",1
"15392","1",19.9297,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15393","1",26.0338,0,NA,NA,NA,357,5.6,2,"F","35_to_49",2
"15394","0",20.4667,2.7,25,NA,NA,318,5.14,5,"F","18_to_34",3
"15395","0",39.5769,0,NA,NA,NA,3566,65.56,2,"M","18_to_34",2
"15396","0",27.4912,4.3,47,NA,NA,3384,49.09,5,"M","18_to_34",4
"15397","1",23.0498,1.9,11,NA,NA,238,3.88,5,"F","18_to_34",3
"15398","0",62.252,2.3,6,NA,NA,51,1.37,5,"M","18_to_34",3
"15399","0",48.6752,0,NA,NA,NA,100,1.71,2,"M","35_to_49",2
"15400","1",4.4933,0,NA,NA,NA,0,9.16,2,"F","18_to_34",2
"15401","1",3.9566,0,NA,NA,NA,50,1,2,"F","18_to_34",2
"15402","1",2.8867,0,NA,NA,NA,0,2.94,2,"F","18_to_34",2
"15403","0",8.511,1.5,8,NA,NA,642,6.83,5,"F","18_to_34",2
"15404","1",43.4024,2,8,NA,NA,400,6.84,5,"M","18_to_34",3
"15405","1",15.398,0,NA,NA,NA,0,4.92,2,"M","18_to_34",2
"15406","1",7.1413,1.6,5,NA,NA,3540,61.74,5,"M","18_to_34",3
"15407","1",5.1354,0,NA,NA,NA,968,123.25,2,"M","18_to_34",2
"15408","0",28.9966,7.3,107,4,4495,258,76.44,5,"F","18_to_34",5
"15409","1",4.4933,0,NA,NA,NA,197,18.01,2,"M","18_to_34",2
"15410","1",13.7844,0,NA,NA,NA,206,8.35,2,"F","18_to_34",2
"15411","0",45.3044,2,5,NA,NA,3147,47.2,5,"M","18_to_34",3
"15412","1",43.9412,5.2,174,NA,NA,3320,46.82,5,"M","18_to_34",4
"15413","1",62.2742,0,NA,NA,NA,387,465.46,2,"F","18_to_34",2
"15414","1",14.3041,0,NA,NA,NA,655,11.2,2,"M","18_to_34",2
"15415","0",36.3901,1.8,9,NA,NA,300,7.7,5,"F","18_to_34",3
"15416","1",23.0498,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15417","1",3.7571,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15418","1",40.0312,2.5,6,NA,NA,400,6.84,5,"I","",3
"15419","1",43.7515,0,NA,NA,NA,197,3.39,2,"M","18_to_34",2
"15420","1",28.1942,0,NA,NA,NA,100,1.71,2,"F","18_to_34",2
"15421","1",38.9793,1.7,4,NA,NA,250,5.13,5,"F","18_to_34",3
"15422","1",18.8608,6.5,190,3,4495,579,35.88,5,"M","18_to_34",5
"15423","0",29.3896,0,NA,NA,NA,249,5.1,2,"F","18_to_34",2
"15424","1",91.3701,0,NA,NA,NA,0,0.45,2,"F","18_to_34",2
"15425","0",15.12,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15426","0",24.4969,0,NA,NA,NA,690,10.97,2,"F","18_to_34",2
"15427","0",45.3044,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15428","0",30.3792,0,NA,NA,NA,0,20.52,2,"F","18_to_34",2
"15429","1",3.0807,1.3,11,NA,NA,500,9.41,5,"M","18_to_34",2
"15430","1",23.0498,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15431","0",44.5361,0,NA,NA,NA,366,90.03,2,"M","18_to_34",2
"15432","1",2.8867,0,NA,NA,NA,86,4.1,2,"M","18_to_34",2
"15433","1",21.5967,2.5,12,NA,NA,341,6.7,5,"M","18_to_34",3
"15434","1",3.962,5.3,30,4,3556,679,29.26,5,"M","18_to_34",4
"15435","1",23.0498,0,NA,NA,NA,10,0,2,"I","18_to_34",2
"15436","1",20.4667,3.5,76,NA,NA,987,12.16,5,"M","18_to_34",4
"15437","0",93.9659,5.4,48,1,5185,470,48.19,5,"F","18_to_34",4
"15438","0",64.2733,6,48,1,968,201,18,5,"F","18_to_34",5
"15439","0",48.6752,0,NA,NA,NA,250,4.28,2,"M","18_to_34",2
"15440","1",15.12,0.9,2,NA,NA,50,3.42,5,"M","18_to_34",2
"15441","0",43.4024,0,NA,NA,NA,0,0.65,2,"F","60_or_higher",2
"15442","1",15.6496,5.8,120,3,1414,1058,37.02,5,"F","18_to_34",4
"15443","1",57.3229,0,NA,NA,NA,350,5.99,2,"M","18_to_34",2
"15444","0",41.615,0,NA,NA,NA,268,32.39,2,"M","18_to_34",2
"15445","1",17.7124,0,NA,NA,NA,150,2.56,2,"I","",2
"15446","0",79.0602,0,NA,NA,NA,510,86.09,2,"M","18_to_34",2
"15447","1",2.1277,2.4,19,NA,NA,670,16.59,5,"M","18_to_34",3
"15448","1",3.7571,0,NA,NA,NA,0,0.43,2,"F","18_to_34",2
"15449","1",20.7653,0,NA,NA,NA,100,1.71,2,"I","",2
"15450","1",5.4032,7.5,599,7,3400,219,58.39,5,"M","18_to_34",5
"15451","1",3.9566,0,NA,NA,NA,3,0.06,2,"F","18_to_34",2
"15452","0",81.7478,0,NA,NA,NA,25,2.05,2,"M","35_to_49",2
"15453","1",5.9768,5,226,NA,NA,2003,33.38,5,"F","18_to_34",4
"15454","0",30.6057,4.8,8,1,4902,43,28.6,5,"F","18_to_34",4
"15455","1",6.2247,5.1,76,2,886,348,29.59,5,"M","18_to_34",4
"15456","1",2.3567,0,NA,NA,NA,1140,113.84,2,"F","18_to_34",2
"15457","0",3.9566,0,NA,NA,NA,0,4.53,2,"F","18_to_34",2
"15458","1",0.2653,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15459","0",96.4988,3.7,23,NA,NA,696,11.05,5,"M","18_to_34",4
"15460","1",48.6752,0,NA,NA,NA,100,1.75,2,"F","18_to_34",2
"15461","0",45.3044,0,NA,NA,NA,6,0.1,2,"M","18_to_34",2
"15462","1",10.8874,0,NA,NA,NA,151,1000,2,"F","35_to_49",2
"15463","0",30.3946,5.9,38,4,17646,1725,342.2,1,"F","18_to_34",4
"15464","1",0.2653,3.1,14,NA,NA,40,0.6,5,"M","18_to_34",4
"15465","0",4.562,0,NA,NA,NA,102,7.83,2,"F","18_to_34",2
"15466","1",29.3896,2.2,13,NA,NA,720,12.51,5,"M","18_to_34",3
"15467","1",5.1354,7.2,187,7,3230,817,43.91,5,"M","18_to_34",5
"15468","0",33.9679,4.8,56,1,429,217,11.31,5,"M","18_to_34",4
"15469","1",13.7844,3.9,17,3,303,62,7.52,5,"F","18_to_34",4
"15470","1",56.4341,6.7,181,2,1650,155,28.93,5,"F","18_to_34",5
"15471","1",20.8567,1.9,4,NA,NA,253,4.12,5,"M","18_to_34",3
"15472","1",34.5966,6.6,130,3,1287,165,22.61,5,"M","18_to_34",5
"15473","0",36.4866,1.9,11,NA,NA,400,9.41,5,"M","18_to_34",3
"15474","1",1.2795,0,NA,NA,NA,431,4.91,2,"F","18_to_34",2
"15475","0",48.4825,7.6,97,38,93833,23049,1474.16,4,"F","18_to_34",5
"15476","0",28.1942,0,NA,NA,NA,200,3.42,2,"F","35_to_49",2
"15477","0",21.9493,4.6,85,NA,NA,1039,59.84,5,"M","18_to_34",4
"15478","1",33.6713,0,NA,NA,NA,1812,26.67,2,"M","18_to_34",2
"15479","0",38.8823,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15480","1",15.9994,2.6,18,NA,NA,411,11.97,5,"M","18_to_34",3
"15481","0",2.3567,7.1,197,10,12414,1414,171.96,5,"F","18_to_34",5
"15482","1",1.0932,2.1,26,NA,NA,281,12.97,5,"F","18_to_34",3
"15483","0",3.7571,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15484","1",3.9566,1.9,11,NA,NA,122,2.24,5,"F","18_to_34",3
"15485","1",41.9889,0,NA,NA,NA,349,145.24,2,"F","18_to_34",2
"15486","1",2.1277,0,NA,NA,NA,0,2.76,2,"F","18_to_34",2
"15487","1",15.12,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15488","1",1.0932,0,NA,NA,NA,0,0,2,"M","18_to_34",2
"15489","0",38.8823,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15490","0",33.5251,8.2,140,4,2200,143,32.35,5,"M","35_to_49",5
"15491","1",7.6849,0,NA,NA,NA,457,8.18,2,"F","18_to_34",2
"15492","0",25.2823,5,164,2,1588,718,34.1,5,"F","18_to_34",4
"15493","1",55.4973,2.9,17,NA,NA,1080,18.4,5,"M","35_to_49",3
"15494","0",7.6849,6.6,128,8,4647,398,86.49,5,"F","18_to_34",5
"15495","0",33.9267,2.7,15,NA,NA,672,10.96,5,"F","18_to_34",3
"15496","1",36.4866,0,NA,NA,NA,80,1.37,2,"M","35_to_49",2
"15497","1",3.7571,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15498","0",43.4024,2.7,15,NA,NA,730,12.41,5,"M","18_to_34",3
"15499","0",29.3896,2,9,NA,NA,341,5.47,5,"M","18_to_34",3
"15500","0",42.1677,3.8,31,NA,NA,527,9.32,5,"M","60_or_higher",4
"15501","1",37.7587,0,NA,NA,NA,424,14.45,2,"F","18_to_34",2
"15502","1",20.5714,3.6,17,1,825,124,16.61,5,"M","18_to_34",4
"15503","1",15.12,1.5,5,NA,NA,250,4.28,5,"F","18_to_34",3
"15504","0",3.7571,4.1,33,NA,NA,250,3,5,"M","18_to_34",4
"15505","1",36.3901,0,NA,NA,NA,150,2.56,2,"M","18_to_34",2
"15506","1",45.3044,2.3,11,NA,NA,108,1.62,5,"F","18_to_34",3
"15507","0",93.1027,0,NA,NA,NA,50,0.85,2,"F","60_or_higher",2
"15508","1",52.7004,4,47,1,429,604,18.08,5,"F","18_to_34",4
"15509","0",2.3567,0,NA,NA,NA,2969,26.43,2,"M","18_to_34",2
"15510","0",45.3044,0,NA,NA,NA,15,0.24,2,"F","18_to_34",2
"15511","0",40.2955,2.9,49,NA,NA,1207,20.53,5,"F","18_to_34",3
"15512","1",15.3639,6,111,3,2398,927,46.19,5,"M","18_to_34",5
"15513","0",42.6493,4.9,59,2,1488,771,36.02,5,"M","18_to_34",4
"15514","0",22.2554,2.4,73,NA,NA,2958,56.55,5,"M","18_to_34",2
"15515","1",24.4752,2.9,33,NA,NA,266,3.87,5,"F","18_to_34",2
"15516","0",25.7891,0,NA,NA,NA,2224,55.59,2,"M","18_to_34",2
"15517","1",43.4024,3.6,28,NA,NA,847,14.08,5,"I","",4
"15518","0",38.9793,0.5,2,NA,NA,12,0.2,5,"M","18_to_34",2
"15519","0",5.0578,2.4,14,NA,NA,100,1.78,5,"M","18_to_34",2
"15520","1",17.3294,0,NA,NA,NA,475,9.42,2,"F","18_to_34",2
"15521","1",8.1969,5,47,1,1511,1054,47.35,5,"M","18_to_34",4
"15522","1",20.7653,1.4,7,NA,NA,100,5.99,5,"I","18_to_34",2
"15523","0",48.2892,2.4,23,NA,NA,708,11.54,5,"F","18_to_34",3
"15524","1",64.3227,1.9,9,NA,NA,300,7.7,5,"M","18_to_34",3
"15525","1",20.7653,0.7,3,NA,NA,150,2.56,5,"M","18_to_34",2
"15526","0",38.8823,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15527","1",38.9793,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15528","0",30.6057,0,NA,NA,NA,0,0.1,2,"M","18_to_34",2
"15529","1",7.6849,0,NA,NA,NA,26,8.86,2,"F","18_to_34",2
"15530","1",3.7571,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15531","1",45.3044,0,NA,NA,NA,0,0,2,"M","35_to_49",1
"15532","0",14.4615,0,NA,NA,NA,20000,94.96,2,"F","18_to_34",2
"15533","1",31.6069,3.9,44,NA,NA,1365,20.88,5,"F","18_to_34",4
"15534","0",58.3169,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15535","1",6.5661,0,NA,NA,NA,0,19.47,2,"M","18_to_34",2
"15536","1",28.1942,0,NA,NA,NA,100,1.71,2,"I","",2
"15537","0",36.723,2.8,53,NA,NA,1018,18.21,5,"M","18_to_34",3
"15538","1",33.9267,0,NA,NA,NA,33,0.5,2,"F","18_to_34",2
"15539","0",40.0312,0.3,1,NA,NA,0,0.01,5,"F","18_to_34",2
"15540","1",25.6492,5,67,1,700,7443,145.73,5,"M","18_to_34",4
"15541","1",2.8867,0,NA,NA,NA,0,1.94,2,"M","18_to_34",2
"15542","1",3.7571,0,NA,NA,NA,1,0.01,2,"M","18_to_34",2
"15543","1",3.7571,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15544","0",58.8131,0,NA,NA,NA,186,3.26,2,"F","18_to_34",2
"15545","0",23.8989,1.5,3,NA,NA,211,3.16,5,"I","",3
"15546","0",29.1396,8.8,553,23,13369,569,276.19,5,"F","18_to_34",5
"15547","1",35.2734,6.5,244,4,1968,270,38.23,5,"M","18_to_34",5
"15548","1",20.1829,2.1,5,NA,NA,16,0.53,5,"F","18_to_34",3
"15549","0",2.0241,0,NA,NA,NA,0,0.65,2,"M","18_to_34",2
"15550","1",58.3265,0,NA,NA,NA,37,33.04,2,"F","18_to_34",2
"15551","1",0.2653,0,NA,NA,NA,37,0.57,2,"M","18_to_34",2
"15552","1",43.7515,1.1,7,NA,NA,276,4.44,5,"M","18_to_34",2
"15553","1",4.8556,0,NA,NA,NA,163,11.57,2,"F","18_to_34",2
"15554","0",16.68,0,NA,NA,NA,273,5.28,2,"M","18_to_34",2
"15555","1",51.0113,0,NA,NA,NA,3,0.05,2,"F","18_to_34",2
"15556","0",58.3265,3.6,103,NA,NA,1355,30.46,5,"M","18_to_34",4
"15557","0",15.7563,3.9,43,1,8,4628,71.73,5,"F","18_to_34",4
"15558","1",32.5325,2.4,19,NA,NA,1465,25.05,5,"M","18_to_34",3
"15559","0",30.8796,0,NA,NA,NA,60,1.2,2,"I","",2
"15560","1",15.12,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15561","1",20.187,0,NA,NA,NA,827,54.18,2,"F","18_to_34",2
"15562","1",38.8823,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15563","1",3.962,6.2,125,5,3868,351,68.93,5,"M","18_to_34",5
"15564","1",37.919,0,NA,NA,NA,750,12.83,2,"M","18_to_34",2
"15565","0",30.6057,2.3,26,NA,NA,429,7.51,5,"M","18_to_34",3
"15566","1",43.4024,2.2,6,NA,NA,300,5.09,5,"F","18_to_34",3
"15567","1",2.6535,0,NA,NA,NA,95,4.98,2,"F","18_to_34",2
"15568","1",16.072,4,117,NA,NA,2310,37.02,5,"F","18_to_34",4
"15569","0",65.6998,0,NA,NA,NA,2535,153.19,2,"M","18_to_34",2
"15570","1",19.9297,0.5,1,NA,NA,16,0.24,5,"F","18_to_34",2
"15571","0",3.7571,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15572","1",43.9412,0,NA,NA,NA,201,16.28,2,"M","18_to_34",2
"15573","0",8.1969,6,76,2,1314,620,32.44,5,"M","18_to_34",5
"15574","1",11.4958,0,NA,NA,NA,82,2.15,2,"F","35_to_49",2
"15575","1",2.0241,1.6,3,NA,NA,110,2.06,3,"M","18_to_34",2
"15576","1",30.6057,0,NA,NA,NA,0,0,2,"M","18_to_34",1
"15577","1",3.9635,4.8,60,1,51,1634,23.02,5,"M","18_to_34",4
"15578","1",30.8767,0,NA,NA,NA,653,10.54,2,"M","18_to_34",2
"15579","1",23.0498,0,NA,NA,NA,0,0,2,"F","18_to_34",1
"15580","1",6.4732,5.1,40,1,871,278,19.07,5,"F","18_to_34",4
"15581","0",33.3557,5.7,420,6,2995,1075,66.82,5,"F","18_to_34",4
"15582","1",5.1354,0,NA,NA,NA,658,141.21,2,"M","18_to_34",2
"15583","1",28.1942,0,NA,NA,NA,14,1.51,2,"M","18_to_34",2
"15584","0",87.9448,0,NA,NA,NA,0,4.35,2,"M","18_to_34",2
"15585","1",57.0006,5.4,147,NA,NA,1544,57.08,5,"M","18_to_34",4
"15586","1",20.1829,0,NA,NA,NA,2,0.04,2,"M","18_to_34",2
"15587","1",17.1561,4.3,51,NA,NA,614,8.78,5,"M","18_to_34",4
